[2025-01-29T21:05:31.719Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:05:41.770Z] User: johnson | Action: login | Details: {"username":"johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:06:37.942Z] User: Johnson | Action: createDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:12:05.207Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Empty request"}
[2025-01-29T21:12:05.240Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Wrong refreshToken"}
[2025-01-29T21:12:05.246Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:12:05.852Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T21:12:05.861Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:12:17.349Z] User: johnson | Action: login | Details: {"username":"johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:12:46.906Z] User: Johnson | Action: createDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:13:52.748Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:14:51.818Z] User: Johnson | Action: createDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:16:37.853Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Empty request"}
[2025-01-29T21:16:37.863Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Wrong refreshToken"}
[2025-01-29T21:16:37.866Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:16:38.735Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T21:16:38.737Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:26:03.972Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:26:39.237Z] User: Johnson | Action: createDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:31:03.642Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:31:03.682Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:32:07.741Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T21:32:07.747Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:35:00.395Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:35:35.435Z] User: Johnson | Action: createDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:37:09.054Z] User: Johnson | Action: createDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:46:58.698Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:47:27.386Z] User: Johnson | Action: createTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:49:20.318Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T21:49:20.327Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:49:28.871Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T21:49:41.930Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T21:49:41.935Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T21:51:28.393Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:10:04.724Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:10:52.658Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T22:10:52.662Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:11:12.159Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:13:07.995Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:13:08.006Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:13:08.933Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T22:13:08.935Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:13:29.875Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:13:32.248Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:13:32.275Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:13:32.287Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:13:32.298Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:09.890Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:09.894Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:10.016Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Empty request"}
[2025-01-29T22:18:10.019Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Wrong refreshToken"}
[2025-01-29T22:18:10.022Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:10.852Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T22:18:10.855Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:21.562Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:18:23.718Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:23.731Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:23.732Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:18:23.739Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:21:16.680Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:21:16.683Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:22:52.583Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:22:54.849Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:22:54.872Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:22:54.873Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:22:54.880Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:23:58.735Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:24:01.120Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:24:01.125Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:24:01.129Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:24:01.132Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:25:59.180Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:26:01.594Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:26:01.599Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:26:01.603Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:26:01.609Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:30:13.321Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:30:13.346Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:30:43.278Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:30:45.530Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:30:45.539Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:30:45.543Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:30:45.551Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:07.709Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:07.730Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:08.017Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Empty request"}
[2025-01-29T22:36:08.024Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Wrong refreshToken"}
[2025-01-29T22:36:08.031Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:08.679Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-29T22:36:08.684Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:22.798Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:36:24.954Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:24.962Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:24.963Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:36:24.971Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:47:03.419Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-29T22:47:05.779Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:47:05.788Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:47:05.792Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-29T22:47:05.799Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:11.529Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T08:22:19.321Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:21.890Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:24.429Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:27.952Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:33.976Z] User: Johnson | Action: getTruckByLicensePlateRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:42.359Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:22:58.422Z] User: Johnson | Action: getTruckByLicensePlateRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:24:58.218Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"Missing refreshToken"}
[2025-01-30T08:24:58.223Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:24:58.226Z] User: Johnson | Action: logout | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:25:04.673Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T08:25:04.769Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:25:04.773Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:25:07.770Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:25:07.786Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:30.880Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T08:41:31.170Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:31.217Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:35.962Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:35.982Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:36.510Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:36.530Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:39.501Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:39.515Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:42.826Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:42.838Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:47.186Z] User: Johnson | Action: deleteDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:47.202Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:53.099Z] User: Johnson | Action: deleteDriverRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:41:53.107Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:19.720Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:19.726Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:26.090Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:30.501Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:37.309Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:38.019Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:42:38.263Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:47:54.357Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"ReferenceError: _ is not defined"}
[2025-01-30T08:48:30.322Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:48:59.158Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:49:55.483Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:51:26.819Z] User: Johnson | Action: deleteTruckRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:51:26.828Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:51:42.976Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T08:51:43.070Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:51:43.076Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:51:49.823Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:51:49.834Z] User: Johnson | Action: getTrucksRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:52:50.597Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T08:52:50.625Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:02:36.842Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T09:02:37.020Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:02:37.027Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:03:25.803Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:03:25.843Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:04:36.833Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:04:36.839Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:04:46.119Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:10:49.551Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T09:10:49.728Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T09:10:49.738Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T10:44:20.843Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T10:44:21.027Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T10:44:21.035Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T10:49:03.071Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T10:49:03.080Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T11:01:02.304Z] User: Johnson | Action: login | Details: {"username":"Johnson","userRole":"coordinator","status":"successful"}
[2025-01-30T11:01:02.637Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T11:01:02.648Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T11:10:52.621Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Empty request"}
[2025-01-30T11:10:52.631Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"failed","reason":"Wrong refreshToken"}
[2025-01-30T11:10:52.637Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","role":"coordinator","status":"successful"}
[2025-01-30T11:11:03.162Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:14:12.395Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:14:12.402Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:14:26.510Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:14:28.085Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:14:28.089Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:14:30.810Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:14.053Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:14.059Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:23.758Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:25.362Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:25.366Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:27.972Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:51.107Z] User: Johnson | Action: deleteDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:15:51.117Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:02.329Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:02.342Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:07.964Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:09.631Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:09.634Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:25.447Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:25.452Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:37.649Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:39.274Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:16:39.292Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:17:11.829Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:17:11.844Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:20:34.997Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:20:35.013Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:20:36.633Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","status":"failed","reason":"Empty request"}
[2025-01-30T11:20:36.638Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","status":"failed","reason":"Wrong refreshToken"}
[2025-01-30T11:20:36.644Z] User: Johnson | Action: refreshToken | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:20:38.983Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:20:51.339Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:20:51.382Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:24:16.749Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:24:20.500Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:24:22.110Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:24:22.119Z] User: Johnson | Action: getDriversRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:26:43.548Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:26:43.555Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:26:48.867Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:26:48.895Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:26:48.903Z] User: Johnson | Action: updateDriverRoute | Details: {"username":"Johnson","status":"successful"}
[2025-01-30T11:28:04.766Z] User: Johnson | Action: getDriversBySurnameRoute | Details: {"username":"Johnson","status":"successful"}
